frame_seq,target_bitrate_kbps,rtt_ms,timestamp_us
0,283,0,3871102754
1,834,0,3871149297
2,834,0,3871178719
3,1711,0,3871213466
4,2568,0,3871245501
5,2568,0,3871280562
6,2569,0,3871313150
7,2569,0,3871347045
8,2569,0,3871379438
9,2569,0,3871412848
10,2569,0,3871446211
11,2569,0,3871479558
12,2569,0,3871512536
13,2569,0,3871546189
14,2569,0,3871579396
15,2569,0,3871612789
16,2569,0,3871646406
17,2569,0,3871680356
18,2569,0,3871713961
19,2569,0,3871746310
20,2569,0,3871779781
21,2569,0,3871813646
22,2572,6,3872005705
23,2572,6,3872223185
24,2572,6,3872458093
25,2572,6,3872741835
26,2572,6,3872981009
27,2572,6,3873041206
28,2572,6,3873048975
29,2572,6,3873056099
30,2572,6,3873063164
31,2572,6,3873070529
32,2572,6,3873077785
33,2572,6,3873084506
34,2572,6,3873093060
35,2575,8,3873099843
36,2575,8,3873107087
37,2575,8,3873114262
38,2575,8,3873121236
39,2575,8,3873129503
40,2575,8,3873136432
41,2575,8,3873144036
42,2575,8,3873151235
43,2575,8,3873158895
44,2575,8,3873165903
45,2575,8,3873172934
46,2575,8,3873179857
47,2575,8,3873186556
48,2575,8,3873193177
49,2575,8,3873252995
50,2575,8,3873329419
51,2575,8,3873336500
52,2575,8,3873342785
53,2575,8,3873350492
54,2575,8,3873357709
55,2575,8,3873364661
56,2575,8,3873371611
57,2575,8,3873378643
58,2575,8,3873385135
59,2575,8,3873392689
60,2575,8,3873400008
61,2575,8,3873406381
62,2575,8,3873413700
63,2575,8,3873486272
64,2575,8,3873515128
65,2575,8,3873565262
66,2575,8,3873572785
67,2575,8,3873579528
68,2575,8,3873586614
69,2575,8,3873593687
70,2575,8,3873601347
71,2575,8,3873608270
72,2575,8,3873615010
73,2575,8,3873623191
74,2562,10,3873629655
75,2562,10,3873637342
76,2562,10,3873646317
77,2592,10,3873679502
78,2592,10,3873712587
79,2592,10,3873747307
80,2592,10,3873779301
81,2592,10,3873813524
82,2592,10,3873847803
83,2592,10,3873880184
84,2592,10,3873912845
85,2592,10,3873946099
86,2652,10,3873979572
87,2662,10,3874013491
88,2662,10,3874046409
89,2673,10,3874078982
90,2710,10,3874230810
91,2721,10,3874295658
92,2721,10,3874302761
93,2721,10,3874309746
94,2732,10,3874317531
95,2732,10,3874324292
96,2732,10,3874331871
97,2732,10,3874347097
98,2743,7,3874379364
99,2743,7,3874414191
100,2755,7,3874445912
101,2766,7,3874479944
102,2766,7,3874513341
103,2777,7,3874547152
104,2802,7,3874636263
105,2802,7,3874643029
106,2802,7,3874650737
107,2814,7,3874679949
108,2814,7,3874713079
109,2825,7,3874746401
110,2836,7,3874780706
111,2836,7,3874813111
112,2848,7,3874847011
113,2859,7,3874879232
114,2859,7,3874912615
115,2870,7,3874946194
116,2870,7,3874979431
117,2882,7,3875012993
118,2893,7,3875046451
119,2893,7,3875080001
120,2893,7,3875113379
121,2893,7,3875146382
122,2893,7,3875180082
123,2893,7,3875213591
124,2893,7,3875245734
125,2893,7,3875279659
126,2951,5,3875313389
127,2951,5,3875345969
128,2951,5,3875379664
129,2951,5,3875412371
130,2951,5,3875447743
131,2951,5,3875479735
132,2951,5,3875512926
133,2951,5,3875545962
134,2951,5,3875579455
135,2975,5,3875613568
136,2975,5,3875744240
137,2975,5,3875751746
138,2975,5,3875759166
139,2975,5,3875766813
140,2975,5,3875780237
141,2975,5,3875904503
142,2975,5,3875913139
143,2975,5,3875919936
144,2975,5,3875927682
145,2975,5,3875990505
146,2975,5,3875997257
147,2975,5,3876012766
148,2975,5,3876046748
149,2975,5,3876079951
150,2975,5,3876112983
151,2975,5,3876193858
152,2975,5,3876200626
153,2975,5,3876212494
154,2975,5,3876246625
155,2975,5,3876279998
156,2975,5,3876312742
157,2975,5,3876345551
158,2975,5,3876380870
159,2975,5,3876412356
160,2975,5,3876447869
161,2975,5,3876478767
162,2975,5,3876513055
163,2975,5,3876546203
164,2974,9,3876579464
165,2974,9,3876612294
166,2974,9,3876646417
167,2974,9,3876679604
168,2974,9,3876712011
169,2974,9,3876747195
170,2974,9,3876780193
171,2974,9,3876813402
172,2974,9,3876847310
173,2974,9,3876879468
174,2974,9,3876912906
175,2974,9,3877005033
176,2974,9,3877012552
177,2974,9,3877019779
178,2974,9,3877047535
179,2974,9,3877081327
180,2976,5,3877239175
181,2976,5,3877247296
182,2976,5,3877254585
183,2976,5,3877261688
184,2976,5,3877268455
185,2976,5,3877280067
186,2976,5,3877368300
187,2976,5,3877374929
188,2976,5,3877382759
189,2976,5,3877412634
190,2976,5,3877446382
191,2976,5,3877479120
192,2976,5,3877512525
193,2976,5,3877545683
194,2976,5,3877579256
195,2976,5,3877613018
196,2976,5,3877645221
197,2976,5,3877679313
198,2976,5,3877712550
199,2976,5,3877745800
200,2976,5,3877779349
201,2976,5,3877811756
202,2976,5,3877845407
203,2976,5,3877879445
204,2976,5,3877912524
205,2976,5,3877946182
206,2976,5,3877978429
207,2976,5,3878123967
208,2976,5,3878224770
209,2976,5,3878231051
210,2976,5,3878237128
211,2976,5,3878243604
212,2976,5,3878249301
213,2976,5,3878256232
214,2976,5,3878261959
215,2976,5,3878278896
216,2976,5,3878311637
217,2976,5,3878344677
218,2976,5,3878378955
219,2976,5,3878412067
220,2976,5,3878445604
221,2976,5,3878478363
222,2976,5,3878511344
223,2976,5,3878546376
224,2976,5,3878634629
225,2976,5,3878641279
226,2976,5,3878647971
227,2976,5,3878734536
228,2976,5,3878741252
229,2976,5,3878748312
230,2976,5,3878778350
231,2976,5,3878812489
232,2976,5,3878845980
233,2976,5,3878879307
234,2976,5,3878912727
235,2976,5,3878945149
236,2976,5,3878978548
237,2976,5,3879011592
238,2976,5,3879045715
239,2976,5,3879078969
240,2976,5,3879112521
241,2976,5,3879146128
242,2976,5,3879178366
243,2976,5,3879213821
244,2976,5,3879245676
245,2976,5,3879279141
246,2976,5,3879312453
247,2976,5,3879345714
248,2976,5,3879378745
249,2976,5,3879412343
250,2997,5,3879445651
251,2997,5,3879543371
252,2997,5,3879594473
253,2997,5,3879624383
254,2997,5,3879630150
255,2997,5,3879636375
256,2997,5,3879647054
257,2997,5,3879679241
258,2997,5,3879712252
259,2997,5,3879745336
260,2997,5,3879778832
261,2997,5,3879812604
262,2997,5,3879846087
263,2997,6,3879878354
264,2997,6,3879912203
265,2997,6,3879945453
266,2997,6,3879979225
267,2997,6,3880012818
268,2997,6,3880102102
269,2997,6,3880107803
270,2997,6,3880114059
271,2997,6,3880145149
272,2997,6,3880178416
273,2997,6,3880326833
274,2997,6,3880468165
275,2997,6,3880473829
276,2997,6,3880480406
277,2997,6,3880486221
278,2997,6,3880492168
279,2997,6,3880498352
280,2997,6,3880504875
281,2997,6,3880511132
282,2997,6,3880517271
283,2997,6,3880546477
284,2997,6,3880580215
285,2997,6,3880611841
286,2997,6,3880645731
287,2997,6,3880680591
288,2997,6,3880708540
289,2997,6,3880739461
290,2997,6,3880773413
291,2997,6,3880806452
292,2997,6,3880839726
293,2997,6,3880874235
294,2997,6,3880907673
295,2996,5,3880940697
296,2996,5,3880973970
297,2996,5,3881007252
298,2996,5,3881040361
299,2996,5,3881073626
300,2996,5,3881106751
301,2996,5,3881140257
302,3009,5,3881173468
303,3009,5,3881206510
304,3009,5,3881240695
305,3009,5,3881273814
306,3009,5,3881307112
307,3009,5,3881340315
308,3009,5,3881373469
309,3009,5,3881406798
310,3068,5,3881440252
311,3068,5,3881473339
312,3068,5,3881506602
313,3068,5,3881539695
314,3068,5,3881573686
315,3068,5,3881607361
316,3068,5,3881640585
317,3068,5,3881673939
