frame_seq,target_bitrate_kbps,rtt_ms,timestamp_us
0,283,0,4536918742
1,283,0,4536948882
2,849,0,4536981989
3,849,0,4537015806
4,1867,0,4537051781
5,3205,0,4537115967
6,3205,0,4537183466
7,3205,0,4537250063
8,3205,0,4537315603
9,3205,0,4537349687
10,3205,0,4537383756
11,3205,0,4537415546
12,3205,0,4537449447
13,3205,0,4537482290
14,3205,0,4537515738
15,3205,0,4537549176
16,3205,0,4537581919
17,3205,0,4537616169
18,3205,0,4537650594
19,3205,0,4537683592
20,3205,0,4537715848
21,3205,0,4537750313
22,3205,0,4537784532
23,3205,0,4537816099
24,3205,0,4537848603
25,3205,0,4537882700
26,3205,0,4537916126
27,3205,0,4537949030
28,3250,6,4537982502
29,3250,6,4538015958
30,3250,6,4538048730
31,3250,6,4538082859
32,3250,6,4538116893
33,3250,6,4538151082
34,3250,6,4538184816
35,3250,6,4538216911
36,3250,6,4538250427
37,3250,6,4538284027
38,3250,6,4538316996
39,3250,6,4538349512
40,3250,6,4538383212
41,3250,6,4538418751
42,3250,6,4538449530
43,3250,6,4538483111
44,3250,7,4538516734
45,3250,7,4538549826
46,3250,7,4538582864
47,3250,7,4538616192
48,3250,7,4538650265
49,3250,7,4538683233
50,3250,7,4538718318
51,3250,7,4538749713
52,3250,7,4538782527
53,3250,7,4538816420
54,3250,7,4538849437
55,3250,7,4538882819
56,3250,7,4538916123
57,3250,7,4538949663
58,3250,7,4538982541
59,3250,7,4539018252
60,3250,7,4539049988
61,3250,7,4539084327
62,3250,7,4539116332
63,3250,7,4539150440
64,3250,7,4539183350
65,3250,7,4539217277
66,3250,7,4539251157
67,3250,7,4539282927
68,3250,7,4539316102
69,3250,7,4539350292
70,3250,7,4539383039
71,3250,7,4539416345
72,3248,5,4539450612
73,3248,5,4539483216
74,3248,5,4539516295
75,3248,5,4539550467
76,3248,5,4539582779
77,3248,5,4539616824
78,3248,5,4539651329
79,3248,5,4539683238
80,3248,5,4539717794
81,3248,5,4539749678
82,3248,5,4539785855
83,3248,5,4539816096
84,3248,5,4539850247
85,3248,5,4539883042
86,3248,5,4539918403
87,3248,5,4539951121
88,3248,5,4539984391
89,3248,5,4540018127
90,3248,5,4540051307
91,3248,5,4540083538
92,3248,5,4540117862
93,3248,5,4540150600
94,3248,5,4540184362
95,3248,5,4540216952
96,3248,5,4540249726
97,3247,6,4540282863
98,3247,6,4540316173
99,3247,6,4540349564
100,3247,6,4540383212
101,3247,6,4540416595
102,3247,6,4540450295
103,3247,6,4540483600
104,3247,6,4540518409
105,3247,6,4540549455
106,3247,6,4540583342
107,3247,6,4540615645
108,3247,6,4540649455
109,3247,6,4540683163
110,3247,6,4540717745
111,3247,6,4540749645
112,3247,6,4540783720
113,3247,6,4540816254
114,3247,6,4540849811
115,3247,6,4540883230
116,3247,6,4540917082
117,3247,6,4540950311
118,3247,6,4540983383
119,3247,6,4541017645
120,3247,6,4541049957
121,3247,6,4541084162
122,3247,6,4541117314
123,3247,6,4541150219
124,3247,6,4541184434
125,3247,6,4541217257
126,3247,6,4541251707
127,3247,6,4541283606
128,3247,6,4541317251
129,3247,6,4541350205
130,3247,6,4541384115
131,3247,6,4541416600
132,3247,6,4541450534
133,3247,6,4541483266
134,3247,6,4541516944
135,3247,6,4541549694
136,3247,6,4541582891
137,3247,6,4541615831
138,3247,6,4541649601
139,3247,6,4541683357
140,3247,6,4541716970
141,3247,6,4541749262
142,3247,6,4541783122
143,3247,6,4541816278
144,3247,6,4541850658
145,3247,6,4541883566
146,3247,6,4541917111
147,3247,6,4541949463
148,3247,6,4541982910
149,3247,6,4542017027
150,3247,6,4542049994
151,3247,6,4542083734
152,3247,6,4542116234
153,3247,6,4542150603
154,3247,6,4542184320
155,3247,6,4542217213
156,3247,6,4542249469
157,3247,6,4542282809
158,3247,6,4542316534
159,3247,6,4542349791
160,3247,6,4542383554
161,3247,6,4542416423
162,3247,6,4542449680
163,3247,6,4542482823
164,3247,6,4542516786
165,3247,6,4542548945
166,3247,6,4542583203
167,3247,6,4542616456
168,3247,6,4542650863
169,3247,6,4542683185
170,3247,6,4542716345
171,3247,6,4542749657
172,3247,6,4542783639
173,3247,6,4542816762
174,3247,6,4542849613
175,3247,6,4542883809
176,3247,6,4542916439
177,3247,6,4542949516
178,3247,6,4542982910
179,3247,6,4543016341
180,3247,6,4543049907
181,3247,6,4543083400
182,3247,6,4543116238
183,3247,6,4543149236
184,3247,6,4543183214
185,3247,6,4543215699
186,3247,6,4543250122
187,3247,6,4543284173
188,3247,6,4543316863
189,3247,6,4543349770
190,3247,6,4543382628
191,3247,6,4543416288
192,3247,6,4543449436
193,3247,6,4543482374
194,3247,6,4543515742
195,3247,6,4543549678
196,3247,6,4543582819
197,3247,6,4543617148
198,3247,6,4543649745
199,3247,6,4543683543
200,3247,6,4543717220
201,3247,6,4543750353
202,3247,6,4543783644
203,3247,6,4543815881
204,3247,6,4543849833
205,3247,6,4543883502
206,3247,6,4543917014
207,3247,6,4543950215
208,3247,6,4543984006
209,3247,6,4544016272
210,3247,6,4544049551
211,3247,6,4544083160
212,3247,6,4544116280
213,3247,6,4544149970
214,3247,6,4544183037
215,3247,6,4544216156
216,3247,6,4544249790
217,3247,6,4544283340
218,3247,6,4544316898
219,3247,6,4544350563
220,3247,7,4544383746
221,3247,7,4544416996
222,3247,7,4544451147
223,3247,7,4544484379
224,3247,7,4544517094
225,3247,7,4544549528
226,3247,7,4544583086
227,3247,7,4544617262
228,3247,7,4544649464
229,3247,7,4544683278
230,3247,7,4544716839
231,3247,7,4544749638
232,3247,7,4544783129
233,3247,7,4544817094
234,3247,7,4544850094
235,3247,7,4544882683
236,3247,7,4544916535
237,3247,7,4544950171
238,3247,7,4544982797
239,3247,7,4545017275
240,3247,7,4545049852
241,3247,7,4545083491
242,3247,7,4545115748
243,3247,7,4545150151
244,3247,7,4545182799
245,3247,7,4545216883
246,3247,7,4545248807
247,3247,7,4545282935
248,3247,7,4545316533
249,3247,7,4545351275
250,3247,7,4545383165
251,3247,7,4545417139
252,3247,7,4545449976
253,3247,7,4545483298
254,3247,7,4545516987
255,3247,7,4545550606
256,3247,7,4545583083
257,3247,7,4545617521
258,3247,7,4545649951
259,3247,7,4545683131
260,3247,7,4545716827
261,3247,6,4545749406
262,3247,6,4545782790
263,3247,6,4545815971
264,3247,6,4545849627
265,3247,6,4545882626
266,3247,6,4545916565
267,3247,6,4545949792
268,3247,6,4545983351
269,3247,6,4546016290
270,3247,6,4546049914
271,3247,6,4546083231
272,3247,6,4546116533
273,3247,6,4546151106
274,3247,6,4546182552
275,3247,6,4546216076
276,3247,6,4546249532
277,3247,6,4546283215
278,3247,6,4546316750
279,3247,6,4546350264
280,3247,6,4546383133
281,3247,6,4546416298
282,3247,6,4546449939
283,3247,6,4546483114
284,3247,6,4546516405
285,3247,6,4546549671
286,3247,6,4546582834
287,3247,6,4546617578
288,3247,6,4546646532
289,3247,6,4546677721
290,3247,6,4546711055
291,3247,6,4546744539
292,3247,6,4546778033
293,3247,6,4546811136
294,3247,6,4546844421
295,3247,6,4546877389
296,3247,6,4546910744
297,3247,6,4546943817
298,3247,6,4546977492
299,3247,6,4547010744
300,3247,6,4547044139
301,3247,6,4547077749
302,3247,6,4547110915
303,3247,6,4547144198
304,3247,6,4547177297
305,3247,6,4547211489
306,3247,6,4547244459
307,3247,6,4547277706
308,3247,6,4547310776
309,3247,6,4547343848
310,3247,6,4547378418
311,3247,6,4547411318
312,3247,6,4547444504
313,3247,6,4547477500
314,3247,6,4547510754
315,3247,6,4547544885
316,3247,6,4547577869
317,3247,6,4547611121
318,3247,6,4547644043
319,3247,6,4547678304
320,3247,6,4547711532
321,3247,6,4547744630
322,3247,6,4547777894
323,3247,6,4547811309
324,3247,6,4547844329
325,3247,6,4547877656
326,3247,6,4547910710
327,3247,6,4547945289
328,3247,6,4547977136
329,3247,6,4548011436
330,3247,6,4548045036
331,3247,6,4548078240
332,3247,6,4548111426
333,3247,6,4548144496
334,3247,6,4548177637
335,3247,6,4548211159
336,3247,7,4548244368
337,3247,7,4548277795
338,3247,7,4548310854
339,3247,7,4548343838
340,3247,7,4548378314
341,3247,7,4548411861
342,3247,7,4548444765
343,3247,7,4548477874
344,3247,7,4548510975
345,3247,7,4548544355
346,3247,7,4548577616
347,3247,7,4548612191
348,3247,7,4548644011
349,3247,7,4548678456
350,3247,7,4548712013
351,3247,7,4548744131
352,3247,7,4548777318
353,3247,7,4548812058
354,3247,7,4548844170
355,3247,7,4548877944
356,3247,7,4548911181
357,3247,7,4548944033
358,3247,7,4548977333
359,3247,7,4549010967
360,3247,7,4549044173
361,3247,7,4549077655
362,3247,7,4549110854
363,3247,7,4549144818
364,3247,7,4549178145
365,3247,7,4549211933
366,3247,7,4549244164
367,3247,7,4549277563
368,3247,7,4549311152
369,3247,7,4549344447
370,3247,9,4549377662
371,3247,9,4549410946
372,3247,9,4549444552
373,3247,9,4549477868
374,3247,9,4549511134
375,3247,9,4549544419
376,3247,9,4549577568
377,3247,9,4549610977
378,3247,9,4549644347
379,3247,9,4549677358
380,3247,9,4549710708
381,3247,9,4549744313
382,3247,9,4549778468
383,3247,9,4549811685
384,3247,9,4549843961
385,3247,9,4549878262
386,3247,9,4549911323
387,3247,9,4549944517
388,3247,9,4549977651
389,3247,9,4550011126
390,3247,9,4550044324
391,3247,9,4550077850
392,3247,9,4550111398
393,3247,9,4550144468
394,3247,9,4550177707
395,3247,9,4550211144
396,3247,9,4550245148
397,3247,9,4550277863
398,3247,6,4550311436
399,3247,6,4550345204
400,3247,6,4550378743
401,3247,6,4550410798
402,3247,6,4550445539
403,3247,6,4550478012
404,3247,6,4550510996
405,3247,6,4550544020
406,3247,6,4550578053
407,3247,6,4550611468
408,3247,6,4550645170
409,3247,6,4550678677
410,3247,6,4550711142
411,3247,6,4550744133
412,3247,6,4550777224
413,3247,6,4550811228
414,3247,6,4550844414
415,3247,9,4550877733
416,3247,9,4550911008
417,3247,9,4550944580
418,3247,9,4550978059
419,3247,9,4551011282
420,3247,9,4551044306
421,3247,9,4551077308
422,3247,9,4551111409
423,3247,9,4551144341
424,3247,9,4551177341
425,3247,9,4551212036
426,3247,9,4551244346
427,3247,9,4551277599
428,3247,9,4551311123
429,3247,9,4551344797
430,3247,9,4551377259
431,3247,9,4551411400
432,3247,9,4551444576
433,3247,9,4551478065
434,3247,9,4551511405
435,3247,9,4551544485
436,3247,9,4551577821
437,3247,9,4551611051
438,3247,9,4551644219
439,3247,9,4551677592
440,3247,9,4551710889
441,3247,9,4551744190
442,3247,4,4551777389
443,3247,4,4551810521
444,3247,4,4551844845
445,3247,4,4551878147
446,3247,4,4551911342
447,3247,4,4551944480
448,3247,4,4551978112
449,3247,4,4552011297
450,3247,4,4552044488
451,3247,4,4552077715
452,3247,4,4552110895
453,3247,4,4552144633
454,3247,4,4552177755
455,3247,4,4552211098
456,3247,4,4552244489
457,3247,4,4552277515
458,3247,4,4552310567
459,3247,4,4552344886
460,3247,4,4552378730
461,3247,5,4552411451
462,3247,5,4552443880
463,3247,5,4552478122
464,3247,5,4552511249
465,3247,5,4552544208
466,3247,5,4552577514
467,3247,5,4552610892
468,3247,5,4552644230
469,3247,5,4552677300
470,3247,5,4552710445
471,3247,5,4552744380
472,3247,5,4552778030
473,3247,5,4552811480
474,3247,5,4552844594
475,3247,5,4552877834
476,3247,5,4552911240
477,3247,5,4552944727
478,3247,5,4552978333
479,3247,5,4553011427
480,3247,5,4553044352
481,3247,5,4553077632
482,3247,5,4553111169
483,3247,5,4553144349
484,3247,5,4553177754
485,3247,5,4553211200
486,3247,5,4553244338
487,3247,5,4553277572
488,3247,5,4553310992
489,3247,5,4553344052
490,3247,5,4553377128
491,3247,5,4553411316
492,3247,5,4553444297
493,3247,5,4553477464
494,3247,5,4553510709
495,3247,5,4553544390
496,3247,5,4553577308
497,3247,5,4553610686
498,3247,5,4553644490
499,3247,5,4553678475
500,3247,5,4553712374
501,3247,5,4553745134
502,3247,5,4553777869
503,3247,5,4553811154
504,3247,5,4553844442
505,3247,5,4553877617
506,3247,5,4553910735
507,3247,5,4553944205
508,3247,5,4553977141
509,3247,5,4554011250
510,3247,5,4554044193
511,3247,5,4554077209
512,3247,5,4554111079
513,3247,5,4554144444
514,3247,5,4554177553
515,3247,5,4554210954
516,3247,5,4554244432
517,3247,5,4554277914
518,3247,5,4554311216
519,3247,5,4554344447
520,3247,5,4554378176
521,3247,5,4554411008
522,3247,5,4554443699
523,3247,5,4554477769
524,3247,5,4554511002
525,3247,5,4554544288
526,3247,5,4554577425
527,3247,5,4554610749
528,3246,2,4554643781
529,3246,2,4554677787
530,3246,2,4554710788
531,3246,2,4554743976
532,3246,2,4554778231
533,3246,2,4554811419
534,3246,2,4554844332
535,3246,2,4554877261
536,3246,2,4554910478
537,3246,2,4554944419
538,3246,2,4554977860
539,3246,2,4555011246
540,3246,2,4555044353
541,3246,2,4555077472
542,3246,2,4555110729
543,3246,2,4555144329
