frame_seq,target_bitrate_kbps,rtt_ms,timestamp_us
0,283,0,4081297840
1,849,0,4081388881
2,1126,0,4081419053
3,1126,0,4081452487
4,1088,0,4081567391
5,1088,0,4081747085
6,1088,0,4081789588
7,1088,0,4081796246
8,1088,0,4081802704
9,1088,0,4081809666
10,1088,0,4081816491
11,1088,0,4081824123
12,1088,0,4081830847
13,1088,0,4081837527
14,1088,0,4081844094
15,1088,0,4081853631
16,1088,0,4081885980
17,1088,0,4081979980
18,1088,0,4082041170
19,1088,0,4082047552
20,1088,0,4082053851
21,1088,0,4082059607
22,1088,0,4082085787
23,1088,0,4082119667
24,1088,0,4082153469
25,1088,0,4082185697
26,1088,0,4082219950
27,1088,0,4082253051
28,1088,0,4082286487
29,1088,0,4082319461
30,1088,0,4082353002
31,1088,0,4082386752
32,1105,6,4082420178
33,1105,6,4082454056
34,1105,6,4082486224
35,1105,6,4082519198
36,1105,6,4082553476
37,1105,6,4082586063
38,1105,6,4082619694
39,1105,6,4082653245
40,1105,6,4082686375
41,1105,6,4082719728
42,1105,6,4082754956
43,1105,6,4082787496
44,1105,6,4082822045
45,1105,6,4082853440
46,1105,6,4082888236
47,1105,6,4082920379
48,1105,6,4082953997
49,1105,6,4082986358
50,1105,6,4083019709
51,1105,6,4083139068
52,1105,6,4083170563
53,1105,6,4083177136
54,1105,6,4083184020
55,1105,6,4083190850
56,1105,6,4083219968
57,1105,6,4083253066
58,1105,6,4083287258
59,1105,6,4083319791
60,1105,6,4083353971
61,1105,6,4083387556
62,1105,6,4083420548
63,1105,6,4083453180
64,1105,6,4083487039
65,1105,6,4083519209
66,1105,6,4083552498
67,1104,8,4083699180
68,1104,8,4083870754
69,1104,8,4083989673
70,1104,8,4083995958
71,1104,8,4084002557
72,1104,8,4084008572
73,1104,8,4084014648
74,1104,8,4084021859
75,1104,8,4084028517
76,1104,8,4084036125
77,1104,8,4084042399
78,1104,8,4084050708
79,1104,8,4084057343
80,1104,8,4084064920
81,1104,8,4084072981
82,1104,8,4084088291
83,1104,8,4084121542
84,1104,8,4084155668
85,1104,8,4084186405
86,1104,8,4084220844
87,1104,8,4084253556
88,1104,8,4084286998
89,1104,8,4084319802
90,1104,8,4084353718
91,1104,8,4084386685
92,1104,8,4084420712
93,1104,8,4084453025
94,1104,8,4084542085
95,1104,8,4084548916
96,1104,8,4084555549
97,1104,8,4084586072
98,1104,8,4084619888
99,1104,8,4084653713
100,1104,8,4084685855
