frame_seq,target_bitrate_kbps,rtt_ms,timestamp_us
0,283,0,4571926087
1,283,0,4571941246
2,283,0,4571971770
3,811,0,4572004613
4,1512,0,4572071441
5,2123,0,4572172111
6,2123,0,4572238219
7,2123,0,4572304425
8,2123,0,4572337626
9,2123,0,4572370992
10,2123,0,4572404231
11,2123,0,4572437229
12,2123,0,4572470931
13,2123,0,4572504152
14,2123,0,4572537940
15,2123,0,4572571874
16,2123,0,4572604451
17,2123,0,4572638262
18,2123,0,4572671684
19,2123,0,4572704893
20,2123,0,4572737930
21,2123,0,4572771291
22,2123,0,4572804287
23,2123,0,4572837495
24,2123,0,4572871028
25,2123,0,4572904670
26,2123,0,4572937535
27,2123,0,4572970781
28,2123,0,4573004990
29,2123,0,4573038124
30,2123,0,4573071514
31,2123,0,4573104853
32,2123,0,4573138744
33,2123,0,4573171310
34,2123,0,4573204473
35,2123,0,4573237784
36,2123,0,4573271237
37,2123,0,4573304380
38,2123,0,4573338193
39,2152,7,4573371841
40,2152,7,4573404119
41,2152,7,4573438537
42,2152,7,4573471849
43,2152,7,4573505038
44,2152,7,4573538533
45,2152,7,4573571144
46,2152,7,4573605298
47,2152,7,4573638859
48,2152,7,4573671740
49,2152,7,4573705131
50,2152,7,4573738780
51,2152,7,4573772350
52,2152,7,4573805503
53,2152,7,4573838854
54,2152,7,4573871652
55,2152,7,4573905001
56,2152,7,4573938199
57,2152,7,4573971405
58,2152,7,4574005646
59,2152,7,4574037794
60,2152,7,4574071295
61,2151,5,4574104615
62,2151,5,4574137660
63,2151,5,4574171144
64,2151,5,4574204829
65,2151,5,4574238003
66,2151,5,4574271392
67,2151,5,4574304487
68,2151,5,4574337856
69,2151,5,4574370913
70,2151,5,4574404285
71,2151,5,4574438245
72,2151,5,4574471502
73,2151,5,4574505291
74,2151,5,4574538578
75,2151,5,4574570660
76,2151,5,4574604978
77,2151,5,4574638132
78,2151,5,4574671272
79,2151,5,4574704342
80,2176,5,4574737626
81,2176,5,4574771968
82,2176,5,4574805357
83,2176,5,4574837868
84,2176,5,4574871059
85,2176,5,4574905146
86,2176,5,4574939668
87,2176,5,4574972451
88,2220,5,4575005003
89,2220,5,4575037929
90,2220,5,4575071961
91,2220,5,4575105798
92,2220,5,4575138109
93,2220,5,4575171732
94,2220,5,4575204876
95,2220,5,4575239036
96,2220,5,4575271183
97,2273,5,4575304593
