frame_seq,target_bitrate_kbps,rtt_ms,timestamp_us
0,283,0,3976146364
1,283,0,3976161263
2,283,0,3976193530
3,825,0,3976227145
4,1497,0,3976260556
5,2925,0,3976327172
6,3208,0,3976392476
7,3208,0,3976425533
8,3208,0,3976459453
9,3208,0,3976493423
10,3208,0,3976527233
11,3208,0,3976559424
12,3208,0,3976593692
13,3208,0,3976627072
14,3208,0,3976660310
15,3208,0,3976693631
16,3208,0,3976726741
17,3208,0,3976760336
18,3208,0,3976794191
19,3208,0,3976852970
20,3208,0,3976859854
21,3208,0,3976893246
22,3208,0,3976926362
23,3208,0,3976960497
24,3208,0,3976993194
25,3208,0,3977026919
26,3208,0,3977060250
27,3208,0,3977093373
28,3208,0,3977127551
29,3208,0,3977160510
30,3208,0,3977194325
31,3208,0,3977227786
32,3208,0,3977260980
33,3208,0,3977294761
34,3208,0,3977327697
35,3208,0,3977498401
36,3208,0,3977559438
37,3208,0,3977563062
38,3208,0,3977566429
39,3208,0,3977570382
40,3208,0,3977574460
41,3208,0,3977578123
42,3208,0,3977593744
43,3208,0,3977626335
44,3208,0,3977659722
45,3249,6,3977694320
46,3249,6,3977726941
47,3249,6,3977760516
48,3249,6,3977793668
49,3249,6,3977931869
50,3249,6,3978105594
51,3249,6,3978108920
52,3249,6,3978112599
53,3249,6,3978116491
54,3249,6,3978121438
55,3249,6,3978125551
56,3249,6,3978129136
57,3249,6,3978132663
58,3249,6,3978159955
59,3249,6,3978252880
60,3249,6,3978256681
61,3249,6,3978259950
62,3249,6,3978294153
63,3249,6,3978326668
64,3249,6,3978360881
65,3249,6,3978394121
66,3249,6,3978427577
67,3249,6,3978459933
68,3249,6,3978494779
69,3249,6,3978527321
70,3249,6,3978559808
71,3249,6,3978593777
72,3249,6,3978627112
73,3249,6,3978660191
74,3249,6,3978693078
75,3249,6,3978727550
76,3249,6,3978812193
77,3249,6,3978815589
78,3249,6,3978827175
79,3249,6,3978860282
80,3249,6,3978993437
81,3249,6,3978996723
82,3249,6,3979116032
83,3249,6,3979121887
84,3249,6,3979126189
85,3249,6,3979130102
86,3249,6,3979216902
87,3249,6,3979219959
88,3249,6,3979227566
89,3249,6,3979260701
90,3249,6,3979293939
91,3249,6,3979327157
92,3249,6,3979361140
93,3248,8,3979393984
94,3248,8,3979426640
95,3248,8,3979460767
96,3248,8,3979493686
97,3248,8,3979527196
98,3248,8,3979655228
99,3248,8,3979658708
100,3248,8,3979662088
101,3248,8,3979665344
102,3248,8,3979693939
103,3248,8,3979799068
104,3248,8,3979915133
105,3248,8,3979918507
106,3248,8,3979922135
107,3248,8,3979925755
108,3248,8,3979929307
109,3248,8,3979932424
