frame_seq,target_bitrate_kbps,rtt_ms,timestamp_us
0,283,0,4046673233
1,283,0,4046706616
2,283,0,4046737772
3,804,0,4046774278
4,1395,0,4046806508
5,2842,0,4046872950
6,3207,0,4046939555
7,3207,0,4047005740
8,3207,0,4047039040
9,3207,0,4047072348
10,3207,0,4047141334
11,3207,0,4047249917
12,3207,0,4047421460
13,3207,0,4047481196
14,3207,0,4047485711
15,3207,0,4047489574
16,3207,0,4047493522
17,3207,0,4047498637
18,3207,0,4047501317
19,3207,0,4047506776
20,3207,0,4047510950
21,3207,0,4047514770
22,3207,0,4047519359
23,3207,0,4047538834
24,3207,0,4047571343
25,3207,0,4047717653
26,3207,0,4047889099
27,3207,0,4047893346
28,3207,0,4047896885
29,3207,0,4047901413
30,3207,0,4047905607
31,3207,0,4047909310
32,3207,0,4047912945
33,3207,0,4047918526
34,3207,0,4047922901
35,3207,0,4047939538
36,3207,0,4047972425
37,3207,0,4048005249
38,3207,0,4048038355
39,3207,0,4048072762
40,3250,6,4048106708
41,3250,6,4048139974
42,3250,6,4048172066
43,3250,6,4048206095
44,3250,6,4048239122
45,3250,6,4048272588
46,3250,6,4048305566
47,3250,6,4048339286
48,3250,6,4048372440
49,3250,6,4048406803
50,3250,6,4048438967
51,3250,6,4048530875
52,3250,6,4048700367
53,3250,6,4048838958
54,3250,6,4048843835
55,3250,6,4048847838
56,3250,6,4048851736
57,3250,6,4048856013
58,3250,6,4048860523
59,3250,6,4048864069
60,3250,6,4048867661
61,3250,6,4048871957
62,3250,6,4048876392
63,3250,6,4048880435
64,3250,6,4048906945
65,3250,6,4048940574
66,3250,6,4048972887
67,3250,6,4049006320
68,3250,6,4049039781
69,3250,6,4049073596
70,3250,6,4049216107
71,3248,7,4049368511
72,3248,7,4049486398
73,3248,7,4049491408
74,3248,7,4049495412
75,3248,7,4049500557
76,3248,7,4049504552
77,3248,7,4049508593
78,3248,7,4049514208
79,3248,7,4049518215
80,3248,7,4049522751
81,3248,7,4049527699
82,3248,7,4049532391
83,3248,7,4049540880
84,3248,7,4049572872
85,3248,7,4049606503
86,3248,7,4049640758
87,3248,7,4049673558
88,3248,7,4049706877
89,3248,7,4049740241
90,3248,7,4049772567
91,3248,7,4049807560
92,3248,7,4049840130
93,3248,7,4049873062
94,3248,7,4049906789
95,3248,7,4049938980
96,3247,7,4049973807
97,3247,7,4050007231
98,3247,7,4050040141
99,3247,7,4050074463
100,3247,7,4050106906
101,3247,7,4050140251
102,3247,7,4050173370
103,3247,7,4050206988
104,3247,7,4050240967
105,3247,7,4050274300
106,3247,7,4050306461
107,3247,7,4050340809
108,3247,7,4050373534
109,3247,7,4050407925
110,3247,7,4050440980
111,3247,7,4050472762
112,3247,7,4050533606
113,3247,7,4050540863
114,3247,7,4050573529
115,3247,7,4050607072
116,3247,6,4050639825
117,3247,6,4050673426
118,3247,6,4050707351
119,3247,6,4050739418
120,3247,6,4050773285
121,3247,6,4050807593
122,3247,6,4050932143
123,3247,6,4050991315
124,3247,6,4051105319
125,3247,6,4051203303
126,3247,6,4051322113
127,3247,6,4051325424
128,3247,6,4051328703
129,3247,6,4051333114
130,3247,6,4051337394
131,3247,6,4051341165
132,3247,6,4051344826
133,3247,6,4051348559
134,3247,6,4051352224
135,3247,6,4051356352
136,3247,6,4051359753
137,3247,6,4051372225
138,3247,6,4051405485
139,3247,6,4051438438
140,3247,6,4051471796
141,3247,6,4051505578
142,3247,6,4051538883
143,3247,6,4051573427
144,3247,6,4051606829
145,3247,6,4051638859
146,3247,6,4051672164
147,3247,6,4051705551
148,3247,6,4051739459
149,3247,6,4051772203
150,3247,6,4051805822
151,3247,6,4051839604
152,3247,6,4052047670
153,3247,6,4052255775
154,3252,5,4052473755
155,3252,5,4052702663
156,3252,5,4052856732
157,3252,5,4052970423
158,3252,5,4052973484
159,3252,5,4052976429
160,3252,5,4052981493
161,3252,5,4052986027
162,3252,5,4052989536
163,3252,5,4052993431
164,3252,5,4052997560
165,3252,5,4053001696
166,3252,5,4053005364
167,3252,5,4053009718
168,3252,5,4053013241
169,3252,5,4053016867
170,3252,5,4053020231
171,3252,5,4053023691
172,3252,5,4053027342
173,3252,5,4053031099
174,3252,5,4053034705
175,3252,5,4053038718
176,3252,5,4053042726
177,3252,5,4053047186
178,3252,5,4053051036
179,3252,5,4053054399
180,3252,5,4053058634
181,3252,5,4053062584
182,3252,5,4053066461
183,3252,5,4053070585
184,3252,5,4053073952
185,3252,5,4053106035
186,3252,5,4053139759
187,3252,5,4053172170
188,3252,5,4053277147
189,3252,5,4053343995
190,3252,5,4053369402
191,3252,5,4053373227
192,3252,5,4053377050
193,3252,5,4053381218
194,3252,5,4053405559
195,3252,5,4053438752
196,3252,5,4053472397
197,3252,5,4053505287
198,3252,5,4053538864
199,3252,5,4053571816
200,3252,5,4053605848
201,3252,5,4053639332
202,3252,5,4053671604
203,3252,5,4053705100
204,3252,5,4053738728
205,3240,5,4053771747
206,3240,5,4053804952
207,3240,5,4053838383
208,3240,5,4053872298
209,3240,5,4053905641
210,3240,5,4053938716
211,3240,5,4053972013
212,3240,5,4054004735
213,3242,5,4054037786
214,3242,5,4054070715
215,3242,5,4054105079
216,3242,5,4054138995
217,3242,5,4054171657
218,3242,5,4054204603
219,3242,5,4054238004
220,3242,5,4054271040
221,3246,5,4054304209
222,3246,5,4054338353
223,3246,5,4054371307
224,3246,5,4054406460
225,3246,5,4054440051
226,3246,5,4054472830
227,3246,5,4054505309
228,3246,5,4054538240
229,3247,5,4054571766
230,3247,5,4054627762
231,3247,5,4054639762
232,3247,5,4054671360
233,3247,5,4054705327
234,3247,5,4054739289
235,3247,5,4054772240
236,3247,5,4054805604
237,3247,5,4054839499
238,3247,5,4054871553
239,3247,5,4054905201
240,3247,5,4054939644
241,3247,5,4054972092
242,3247,5,4055005593
243,3247,5,4055039745
244,3247,5,4055072649
245,3247,5,4055105522
246,3247,5,4055139310
247,3247,5,4055171480
248,3247,5,4055205441
249,3247,5,4055238968
250,3247,5,4055297431
251,3247,5,4055434515
252,3247,5,4055440486
253,3247,5,4055443971
254,3247,5,4055447616
255,3247,5,4055471641
256,3247,5,4055505826
257,3247,5,4055539264
258,3247,5,4055572070
259,3247,5,4055687760
260,3247,5,4055724549
261,3247,5,4055728104
262,3247,5,4055731814
263,3247,5,4055815122
264,3247,5,4055931080
265,3247,5,4055934436
266,3247,5,4055938013
267,3247,5,4055941365
268,3247,5,4055945534
269,3247,5,4055948993
270,3247,5,4056025065
271,3247,5,4056028362
272,3247,5,4056041203
273,3247,5,4056069195
274,3247,5,4056105663
275,3247,5,4056138576
276,3247,5,4056171268
277,3247,5,4056203939
278,3247,5,4056237969
279,3247,5,4056271011
280,3247,5,4056304938
281,3247,5,4056338624
282,3247,5,4056372088
283,3247,5,4056404403
284,3247,5,4056435312
285,3247,5,4056469227
286,3247,5,4056501963
287,3245,8,4056535753
288,3245,8,4056569392
289,3245,8,4056602073
290,3245,8,4056635770
291,3245,8,4056668559
292,3245,8,4056702825
293,3245,8,4056736190
294,3245,8,4056768965
295,3245,8,4056802606
296,3245,8,4056835050
297,3245,8,4056868903
298,3245,8,4056902564
299,3245,8,4056935023
300,3245,8,4056969001
301,3245,8,4057001933
302,3245,8,4057035609
303,3245,8,4057069165
304,3245,8,4057102472
305,3245,8,4057136313
306,3245,8,4057168559
307,3245,8,4057202472
308,3245,8,4057235764
309,3245,8,4057268643
310,3245,8,4057302448
311,3245,8,4057335154
312,3245,8,4057368416
313,3245,8,4057402644
314,3245,8,4057435568
315,3245,8,4057469200
316,3245,8,4057502481
317,3245,8,4057535340
318,3245,8,4057569220
319,3245,8,4057602272
320,3245,8,4057636108
321,3245,8,4057668805
322,3245,8,4057702683
323,3245,8,4057735564
324,3245,8,4057769106
325,3245,8,4057802024
326,3245,8,4057835792
327,3245,8,4057868438
328,3245,8,4057902137
329,3248,13,4057936271
330,3248,13,4057968963
331,3248,13,4058003040
332,3248,13,4058035717
333,3248,13,4058068528
334,3248,13,4058102792
335,3248,13,4058135465
336,3248,13,4058169234
337,3248,13,4058202071
338,3248,13,4058235828
339,3248,13,4058268738
340,3248,13,4058302823
341,3248,13,4058335375
342,3248,13,4058369204
343,3248,13,4058402231
344,3248,13,4058435525
345,3248,13,4058469274
346,3248,13,4058502079
347,3248,6,4058535824
348,3248,6,4058569509
349,3248,6,4058602259
350,3248,6,4058636011
351,3248,6,4058668736
352,3248,6,4058702425
353,3248,6,4058736237
354,3248,6,4058769011
355,3248,6,4058802846
356,3248,6,4058835486
357,3248,6,4058869369
358,3248,6,4058903195
359,3248,6,4058935826
360,3248,6,4058969553
361,3248,6,4059002313
362,3248,6,4059036195
363,3248,6,4059069138
364,3248,6,4059102772
365,3248,6,4059135658
366,3248,6,4059169423
367,3248,6,4059202288
368,3248,6,4059236014
369,3248,6,4059269710
370,3248,6,4059302815
371,3248,6,4059336395
372,3248,6,4059369121
373,3248,6,4059402838
374,3248,6,4059435819
375,3248,6,4059469403
376,3248,6,4059502179
377,3248,6,4059536045
378,3248,6,4059569715
379,3248,6,4059602371
380,3248,6,4059636323
381,3248,6,4059668802
382,3248,6,4059702842
383,3248,6,4059735540
384,3248,6,4059769312
385,3248,6,4059803078
386,3248,6,4059835733
387,3248,6,4059869226
388,3248,6,4059902284
389,3248,6,4059936076
390,3248,6,4059968700
391,3248,6,4060002360
392,3248,6,4060036313
393,3248,6,4060069041
394,3248,6,4060102820
395,3248,6,4060135657
396,3248,6,4060169359
397,3248,6,4060203085
398,3248,6,4060235748
399,3248,6,4060269696
400,3248,6,4060302528
401,3248,6,4060336784
402,3248,6,4060369677
403,3248,6,4060402242
404,3248,6,4060436184
405,3248,6,4060469700
406,3247,7,4060502607
407,3247,7,4060536507
408,3247,7,4060569013
409,3247,7,4060602798
410,3247,7,4060636799
411,3247,7,4060669348
412,3247,7,4060703063
413,3247,7,4060735694
414,3247,7,4060769627
415,3247,7,4060802252
416,3247,7,4060836183
417,3247,7,4060869553
418,3247,7,4060902416
419,3247,7,4060936124
420,3247,7,4060968933
421,3247,7,4061002786
422,3247,7,4061036514
423,3247,7,4061069427
424,3247,7,4061103470
425,3247,7,4061136118
426,3247,7,4061169756
427,3247,7,4061202426
428,3247,7,4061236174
429,3247,7,4061269060
430,3247,7,4061302782
431,3247,7,4061336667
432,3247,7,4061369815
433,3247,7,4061402968
434,3247,7,4061435512
435,3247,7,4061469739
436,3247,7,4061503132
437,3247,7,4061535636
438,3247,7,4061569424
439,3247,7,4061603507
440,3247,7,4061635904
441,3247,7,4061669501
442,3247,7,4061702326
443,3247,7,4061736250
444,3247,5,4061770046
445,3247,5,4061802810
446,3247,5,4061836419
447,3247,5,4061869160
448,3247,5,4061902930
449,3247,5,4061936293
450,3247,5,4061969391
451,3247,5,4062003183
452,3247,5,4062035789
453,3247,5,4062069416
454,3247,5,4062103210
455,3247,5,4062135911
456,3247,5,4062169706
457,3247,5,4062202510
458,3247,5,4062236435
459,3247,5,4062270490
460,3247,5,4062302804
461,3247,5,4062336391
462,3247,5,4062369149
463,3247,5,4062402734
464,3247,5,4062436392
465,3247,5,4062468695
466,3247,5,4062502619
467,3247,5,4062536135
468,3247,5,4062568819
469,3247,5,4062603104
470,3247,5,4062636775
471,3247,5,4062668941
472,3247,5,4062703532
473,3247,5,4062736117
474,3247,6,4062770158
475,3247,6,4062802360
476,3247,6,4062835868
477,3247,6,4062870180
478,3247,6,4062902420
479,3247,6,4062936654
480,3247,6,4062969176
481,3247,6,4063003359
482,3247,6,4063035447
483,3247,6,4063069558
484,3247,6,4063103311
485,3247,6,4063136054
486,3247,6,4063170123
487,3247,6,4063204512
488,3247,6,4063235646
489,3247,6,4063269830
490,3246,7,4063303062
491,3246,7,4063336361
492,3246,7,4063369322
493,3246,7,4063403048
494,3246,7,4063435883
495,3246,7,4063469734
496,3246,7,4063503381
497,3246,7,4063536121
498,3246,7,4063570112
499,3246,7,4063602792
500,3246,7,4063635854
501,3246,7,4063669463
502,3246,7,4063702300
503,3246,7,4063736188
504,3246,7,4063768901
505,3246,7,4063802756
506,3246,7,4063836461
507,3246,7,4063868840
508,3246,7,4063902490
509,3246,7,4063935764
510,3246,7,4063968776
511,3246,7,4064001851
512,3246,7,4064035257
513,3246,7,4064068667
514,3246,7,4064102039
515,3246,7,4064134766
516,3246,7,4064168291
517,3246,7,4064201678
518,3246,7,4064235164
519,3246,7,4064268707
520,3246,7,4064301295
521,3246,7,4064336143
522,3247,1,4064368478
523,3247,1,4064403139
524,3247,1,4064435961
525,3247,1,4064470774
526,3247,1,4064503539
527,1438,1,4064535388
528,1393,1,4064569062
529,1393,1,4064605020
530,1368,1,4064634358
531,1330,1,4064668030
532,1330,1,4064701598
533,1271,1,4064734125
534,1239,1,4064768405
535,1239,1,4064801897
536,1180,1,4064834326
537,1160,1,4064868204
538,1160,1,4064901775
539,1114,1,4064935180
540,1088,1,4064968721
541,1088,1,4065002062
542,1043,1,4065035553
543,1031,1,4065068274
544,1031,1,4065102142
545,1021,1,4065134987
546,977,1,4065168833
