frame_seq,target_bitrate_kbps,rtt_ms,timestamp_us
0,283,0,4256549273
1,861,0,4256599601
2,861,0,4256628883
3,1623,0,4256662634
4,3198,0,4256695849
5,3198,0,4256730242
6,3199,0,4256762431
7,3201,0,4256795652
8,3201,0,4256828872
9,3201,0,4256862790
10,3201,0,4256895619
11,3201,0,4256929068
12,3201,0,4256961825
13,3201,0,4256996664
14,3201,0,4257028804
15,3201,0,4257062393
16,3201,0,4257095009
17,3201,0,4257128904
18,3201,0,4257162669
19,3201,0,4257196142
20,3201,0,4257229399
21,3201,0,4257262827
22,3201,0,4257318039
23,3201,0,4257329785
24,3201,0,4257363774
25,3201,0,4257396319
26,3201,0,4257429603
27,3201,0,4257462887
28,3201,0,4257496234
29,3201,0,4257529320
30,3201,0,4257562984
31,3201,0,4257596233
32,3201,0,4257629990
33,3201,0,4257684359
34,3201,0,4257696048
35,3201,0,4257797317
36,3201,0,4257862623
37,3201,0,4257869182
38,3201,0,4257877306
39,3201,0,4257884068
40,3201,0,4257897436
41,3201,0,4257930279
42,3201,0,4257962239
43,3201,0,4257996972
44,3201,0,4258029092
45,3201,0,4258147622
46,3201,0,4258154914
47,3201,0,4258162333
48,3201,0,4258169567
49,3201,0,4258196692
50,3201,0,4258228650
51,3201,0,4258262649
52,3201,0,4258295241
53,3248,7,4258329347
54,3248,7,4258362946
55,3248,7,4258396138
56,3248,7,4258429728
57,3248,7,4258463051
58,3248,7,4258496133
59,3248,7,4258530478
60,3248,7,4258563337
61,3248,7,4258596496
62,3248,7,4258629596
63,3248,7,4258663391
64,3248,7,4258695310
65,3248,7,4258730441
66,3248,7,4258762566
67,3248,7,4258795722
68,3248,7,4258828790
69,3248,7,4258862892
70,3248,7,4258896132
71,3248,7,4258929495
72,3248,7,4258963217
73,3248,7,4258996316
74,3248,7,4259157817
75,3248,7,4259400144
76,3248,7,4259407237
77,3248,7,4259414453
78,3248,7,4259421818
79,3248,7,4259429449
80,3248,7,4259436641
81,3248,7,4259444212
82,3248,7,4259451125
83,3248,7,4259458245
84,3248,7,4259465188
85,3248,7,4259473062
86,3248,7,4259479968
87,3248,7,4259487174
88,3248,7,4259496464
89,3248,7,4259529452
90,3248,7,4259562645
91,3248,7,4259595989
92,3248,7,4259628829
93,3248,7,4259663225
94,3248,7,4259696271
95,3248,7,4259728867
96,3248,7,4259763400
97,3247,5,4259796514
98,3247,5,4259829513
99,3247,5,4259862553
100,3247,5,4259895871
101,3247,5,4259928639
102,3247,5,4259963217
103,3247,5,4259996157
104,3247,5,4260029067
105,3247,5,4260061932
106,3247,5,4260096053
107,3247,5,4260129345
108,3247,5,4260163295
109,3247,5,4260196894
110,3247,5,4260229252
111,3246,5,4260262715
112,3246,5,4260296219
113,3246,5,4260330573
114,3246,5,4260363611
115,3246,5,4260395993
116,3246,5,4260430329
117,3246,5,4260462786
118,3246,5,4260496712
119,3247,5,4260529425
120,3247,5,4260562696
121,3247,5,4260596298
122,3247,5,4260629481
123,3247,5,4260662915
124,3247,5,4260696708
125,3247,5,4260730004
126,3247,5,4260763441
127,3247,5,4260795562
128,3247,5,4260829983
129,3247,5,4260862671
130,3247,5,4260895563
131,3247,5,4260929605
132,3247,5,4260963897
133,3247,5,4260995590
134,3247,5,4261030459
135,3247,5,4261062343
136,3247,5,4261095314
137,3247,5,4261129081
138,3247,5,4261162150
139,3247,5,4261196477
140,3247,5,4261230326
141,3247,5,4261262734
142,3247,5,4261295957
143,3247,5,4261328904
144,3247,5,4261364226
145,3247,5,4261396726
146,3247,5,4261429365
147,3247,5,4261463277
148,3247,5,4261496231
149,3247,5,4261529466
150,3247,5,4261563020
151,3247,5,4261596760
152,3247,5,4261630400
153,3247,5,4261662664
154,3247,5,4261695852
155,3247,5,4261729124
156,3247,5,4261786698
157,3247,5,4261796179
158,3247,5,4261829081
159,3246,7,4261862385
160,3246,7,4261896998
161,3246,7,4261929263
162,3246,7,4261962498
163,3246,7,4261994907
164,3246,7,4262029120
165,3246,7,4262062046
166,3246,7,4262096953
167,3246,7,4262128480
168,3246,7,4262162501
169,3246,7,4262195343
170,3246,7,4262230761
171,3246,7,4262264233
172,3246,7,4262296822
173,3246,7,4262330606
174,3246,7,4262362406
175,3246,7,4262396212
176,3246,7,4262429330
177,3246,7,4262462448
178,3246,7,4262496646
179,3246,7,4262529980
180,3246,7,4262563560
181,3246,7,4262595867
182,3246,7,4262629828
183,3246,7,4262663374
184,3246,7,4262696601
185,3246,7,4262730381
186,3246,7,4262762464
187,3247,1,4262851912
188,3247,1,4262859911
189,3247,1,4262866838
190,3247,1,4262990231
191,3247,1,4263018294
192,3247,1,4263026774
193,3247,1,4263033378
194,3247,1,4263041048
195,3247,1,4263061926
196,3247,1,4263097933
197,3247,1,4263129409
198,3247,1,4263163016
199,3247,1,4263197204
200,3247,1,4263229249
201,3247,1,4263262493
202,3247,1,4263295119
203,3247,1,4263329945
204,3247,1,4263363081
205,3247,1,4263395840
206,3247,1,4263428530
207,3247,1,4263462795
208,3247,1,4263496541
209,3247,1,4263530249
210,3247,1,4263564322
211,3247,1,4263596115
212,3247,1,4263629934
213,3247,1,4263663973
214,3247,1,4263696389
215,3247,1,4263728879
216,3247,1,4263762011
217,3247,1,4263796599
218,3247,1,4263828272
219,3247,1,4263862470
220,3247,1,4263895831
221,3247,1,4263928924
222,3247,1,4263962663
223,3247,1,4263996061
224,3247,5,4264029456
225,3247,5,4264061692
226,3247,5,4264095327
227,3247,5,4264128321
228,3247,5,4264161039
229,3247,5,4264195337
230,3247,5,4264228935
231,3247,5,4264262059
232,3247,5,4264295085
233,3247,5,4264329237
234,3247,5,4264366730
235,3247,5,4264394820
236,3247,5,4264427552
237,3247,5,4264482859
238,3247,5,4264495244
239,3247,5,4264528267
240,3247,5,4264561740
241,3247,5,4264595277
242,3247,5,4264628985
243,3247,5,4264661822
244,3247,5,4264694581
245,3247,5,4264729328
246,3247,5,4264761546
247,3247,5,4264794972
248,3247,5,4264828421
249,3247,5,4264862612
250,3247,5,4264894811
251,3247,5,4264928743
252,3247,5,4264962024
253,3247,5,4264995399
254,3247,5,4265028814
255,3247,5,4265062454
256,3247,5,4265094720
257,3247,5,4265128225
258,3247,5,4265161384
259,3247,5,4265194373
260,3247,5,4265228442
261,3247,5,4265262039
262,3247,5,4265295110
263,3247,5,4265329203
264,3247,5,4265362482
265,3247,5,4265393983
266,3247,5,4265428904
267,3247,5,4265461810
268,3247,5,4265494881
269,3247,5,4265527862
270,3247,5,4265562327
271,3247,5,4265594454
272,3247,5,4265629265
273,3247,5,4265661554
274,3247,5,4265694991
275,3247,5,4265728250
276,3247,5,4265761110
277,3247,5,4265795049
278,3247,5,4265852553
279,3247,5,4265862613
280,3247,5,4265894326
281,3247,5,4265928134
282,3247,5,4265961285
283,3247,5,4265995481
284,3247,5,4266029505
285,3247,5,4266062151
286,3247,5,4266096195
287,3247,5,4266129068
288,3247,5,4266162502
289,3247,5,4266195600
290,3247,5,4266229905
291,3247,5,4266263490
292,3247,5,4266295917
293,3247,5,4266329449
294,3247,5,4266357449
295,3247,5,4266389688
296,3247,5,4266423625
297,3247,5,4266456625
298,3247,5,4266489882
299,3247,5,4266523211
300,3247,5,4266556044
301,3247,5,4266590067
302,3247,5,4266622983
303,3247,5,4266655980
304,3247,5,4266689913
305,3247,5,4266722956
306,3247,5,4266756870
307,3247,5,4266790053
308,3247,5,4266823005
309,3247,5,4266856208
310,3247,5,4266890071
311,3247,5,4266922965
312,3247,5,4266956031
313,3247,5,4266989877
314,3247,5,4267023418
315,3247,5,4267056321
316,3247,5,4267089426
317,3247,5,4267123480
318,3247,5,4267156319
319,3247,5,4267189361
320,3247,5,4267223535
321,3247,5,4267256519
322,3247,5,4267289699
323,3247,5,4267322838
324,3247,5,4267356790
325,3247,5,4267389939
326,3247,5,4267423129
327,3247,5,4267456344
328,3247,5,4267489538
329,3247,5,4267523640
330,3247,5,4267556749
331,3247,5,4267589694
332,3247,5,4267622723
333,3247,5,4267656900
334,3247,5,4267690010
335,3247,5,4267723060
336,3247,5,4267756067
337,3247,5,4267790148
338,3247,5,4267823250
339,3247,5,4267856396
340,3247,5,4267889471
341,3247,5,4267923579
342,3247,5,4267956587
343,3247,5,4267989523
344,3247,5,4268022685
345,3247,5,4268056798
346,3247,5,4268089914
347,3247,5,4268122841
348,3247,5,4268156930
349,3247,5,4268190029
350,3247,8,4268223055
351,3247,8,4268256376
352,3247,8,4268290140
353,3247,8,4268323077
354,3247,8,4268356214
355,3247,8,4268390338
356,3247,8,4268423217
357,3247,8,4268456186
358,3247,8,4268490178
359,3247,8,4268523115
360,3247,8,4268556254
361,3247,8,4268590329
362,3247,8,4268623379
363,3247,8,4268656379
364,3247,8,4268689612
365,3247,8,4268723698
366,3247,8,4268756615
367,3247,8,4268789483
368,3247,8,4268823465
369,3247,8,4268856301
370,3247,8,4268889467
371,3247,8,4268923569
372,3247,8,4268957237
373,3247,8,4268990374
374,3247,8,4269023428
375,3247,8,4269056495
376,3247,8,4269089522
377,3247,8,4269123248
378,3247,8,4269156401
379,3247,8,4269189559
380,3247,8,4269222642
381,3247,8,4269257083
382,3247,8,4269290210
383,3247,8,4269323321
384,3247,8,4269356208
385,3247,8,4269390122
386,3247,5,4269423385
387,3247,5,4269456505
388,3247,5,4269489640
389,3247,5,4269522584
390,3247,5,4269556607
391,3247,5,4269589664
392,3247,5,4269622620
393,3247,5,4269656570
394,3247,5,4269689765
395,3247,5,4269722635
396,3247,5,4269756593
397,3247,5,4269789726
398,3247,5,4269822924
399,3247,5,4269856729
400,3247,5,4269889482
401,3247,5,4269923404
402,3247,5,4269956600
403,3247,5,4269989791
404,3247,5,4270023020
405,3247,5,4270056036
406,3247,5,4270090300
407,3247,5,4270123129
408,3247,5,4270156376
409,3247,5,4270189427
410,3247,5,4270223556
411,3247,5,4270256617
412,3247,5,4270289735
413,3247,5,4270322736
414,3247,5,4270357186
415,3247,5,4270390627
416,3247,5,4270423464
417,3247,5,4270456598
418,3247,5,4270489721
419,3247,5,4270523011
420,3247,5,4270556222
421,3247,5,4270590290
422,3247,5,4270623330
423,3247,5,4270656614
424,3247,5,4270689781
425,3247,5,4270722887
426,3247,5,4270756143
427,3247,5,4270790205
428,3247,5,4270823277
429,3247,5,4270856731
430,3247,5,4270890086
431,3247,5,4270923061
432,3247,5,4270956166
433,3247,5,4270990222
434,3247,5,4271023237
